0.09424083769633508	0.004291845493562232
0.09424083769633508	0.16738197424892703
0.6596858638743456	0.1888412017167382
0.005235602094240838	0.8111587982832618
0.0	0.9957081545064378
0.9738219895287958	0.9914163090128756
0.0	0.9914163090128756
0.010471204188481676	0.8111587982832618
0.6649214659685864	0.1888412017167382
0.09947643979057591	0.16738197424892703
0.10471204188481675	0.0
0.9895287958115183	0.02575107296137339
0.9790575916230366	0.1759656652360515
0.3089005235602094	0.8283261802575107
0.9842931937172775	0.8326180257510729
0.9947643979057592	0.9828326180257511
0.9842931937172775	0.8326180257510729
0.3089005235602094	0.8240343347639485
0.9790575916230366	0.18025751072961374
0.9895287958115183	0.02145922746781116
